date,day_of_week,month,is_weekend,week_of_year,quarter,temperature,humidity,humidity_drop,rainfall,festival,festival_name,festival_intensity,respiratory_alert,baseline_patients,actual_patients,surge_risk,risk_score
2022-05-07,5,5,1,18,2,31.5,43.0,5.9,0.0,0,None,0.0,1,110,138,LOW,42.2
2022-05-08,6,5,1,18,2,30.7,42.9,0.2,0.0,0,None,0.0,1,116,144,CRITICAL,46.8
2022-05-09,0,5,0,19,2,31.0,45.4,0.0,0.0,0,None,0.0,1,112,142,LOW,27.8
2022-05-10,1,5,0,19,2,30.3,43.1,2.2,0.0,0,None,0.0,1,109,133,MEDIUM,25.7
2022-05-11,2,5,0,19,2,31.4,47.6,0.0,0.0,0,None,0.0,0,115,127,LOW,4.5
2022-05-12,3,5,0,19,2,28.8,44.0,3.7,0.0,0,None,0.0,0,111,121,LOW,7.0
2022-05-13,4,5,0,19,2,28.7,44.5,0.0,0.0,0,None,0.0,0,106,118,LOW,7.0
2022-05-14,5,5,1,19,2,26.7,44.0,0.6,0.0,0,None,0.0,0,111,121,LOW,6.9
2022-05-15,6,5,1,19,2,25.9,45.9,0.0,0.0,0,None,0.0,0,109,116,LOW,11.0
2022-05-16,0,5,0,20,2,28.8,44.6,1.3,0.0,0,None,0.0,0,108,120,MEDIUM,2.5
2022-05-17,1,5,0,20,2,30.2,44.9,0.0,0.0,0,None,0.0,0,111,124,LOW,1.7
2022-05-18,2,5,0,20,2,29.3,45.3,0.0,0.0,0,None,0.0,0,111,122,LOW,6.6
2022-05-19,3,5,0,20,2,27.7,44.0,1.3,0.0,0,None,0.0,0,111,120,LOW,6.6
2022-05-20,4,5,0,20,2,24.8,46.8,0.0,0.0,0,None,0.0,0,107,121,LOW,4.2
2022-05-21,5,5,1,20,2,25.7,47.8,0.0,0.0,0,None,0.0,0,110,117,LOW,9.8
2022-05-22,6,5,1,20,2,29.9,47.4,0.4,0.0,0,None,0.0,0,108,110,MEDIUM,7.2
2022-05-23,0,5,0,21,2,30.5,46.2,1.3,0.0,0,None,0.0,0,109,126,LOW,13.1
2022-05-24,1,5,0,21,2,29.7,49.1,0.0,0.0,0,None,0.0,0,115,121,LOW,8.2
2022-05-25,2,5,0,21,2,30.3,47.7,1.3,0.0,0,None,0.0,0,110,124,LOW,13.2
2022-05-26,3,5,0,21,2,28.3,46.7,1.0,0.0,0,None,0.0,0,110,122,LOW,6.3
2022-05-27,4,5,0,21,2,28.5,47.3,0.0,0.0,0,None,0.0,0,110,120,MEDIUM,5.7
2022-05-28,5,5,1,21,2,29.1,52.5,0.0,0.0,0,None,0.0,0,106,115,MEDIUM,12.4
2022-05-29,6,5,1,21,2,29.2,46.5,6.0,0.0,0,None,0.0,0,110,113,LOW,10.1
2022-05-30,0,5,0,22,2,30.4,49.2,0.0,0.0,0,None,0.0,0,112,125,MEDIUM,3.4
2022-05-31,1,5,0,22,2,30.7,42.8,6.4,0.0,0,None,0.0,0,111,124,LOW,8.5
2022-06-01,2,6,0,22,2,35.0,57.9,0.0,0.0,0,None,0.0,0,110,139,LOW,31.7
2022-06-02,3,6,0,22,2,33.7,63.4,0.0,21.2,0,None,0.0,1,111,165,HIGH,57.0
2022-06-03,4,6,0,22,2,34.8,63.5,0.0,0.0,0,None,0.0,0,111,158,LOW,41.2
2022-06-04,5,6,1,22,2,36.4,62.6,0.9,0.0,0,None,0.0,0,107,129,MEDIUM,21.0
2022-06-05,6,6,1,22,2,34.4,59.9,2.7,13.9,0,None,0.0,0,109,134,MEDIUM,27.3
2022-06-06,0,6,0,23,2,33.1,60.0,0.0,0.0,0,None,0.0,0,108,158,MEDIUM,25.6
2022-06-07,1,6,0,23,2,34.9,59.3,0.8,0.0,0,None,0.0,0,106,132,LOW,12.7
2022-06-08,2,6,0,23,2,34.3,57.2,2.1,0.0,0,None,0.0,0,111,138,LOW,16.2
2022-06-09,3,6,0,23,2,35.8,57.5,0.0,0.0,0,None,0.0,0,111,137,LOW,16.8
2022-06-10,4,6,0,23,2,34.6,59.1,0.0,0.0,0,None,0.0,0,106,137,LOW,14.3
2022-06-11,5,6,1,23,2,36.1,57.1,1.9,0.0,0,None,0.0,0,108,136,LOW,21.0
2022-06-12,6,6,1,23,2,35.5,55.9,1.3,0.0,0,None,0.0,0,110,133,LOW,21.8
2022-06-13,0,6,0,24,2,35.3,53.4,2.4,10.8,0,None,0.0,0,113,149,LOW,36.2
2022-06-14,1,6,0,24,2,36.7,57.2,0.0,24.0,0,None,0.0,0,110,152,MEDIUM,39.9
2022-06-15,2,6,0,24,2,35.3,60.0,0.0,55.4,0,None,0.0,0,108,155,HIGH,45.9
2022-06-16,3,6,0,24,2,33.7,60.7,0.0,25.2,0,None,0.0,0,111,154,MEDIUM,33.6
2022-06-17,4,6,0,24,2,33.1,63.3,0.0,4.5,0,None,0.0,0,108,150,LOW,28.4
2022-06-18,5,6,1,24,2,33.8,62.2,1.1,13.9,0,None,0.0,0,109,140,MEDIUM,25.6
2022-06-19,6,6,1,24,2,31.9,62.5,0.0,16.3,0,None,0.0,0,111,146,MEDIUM,35.3
2022-06-20,0,6,0,25,2,33.2,62.4,0.1,20.3,0,None,0.0,0,109,156,MEDIUM,32.7
2022-06-21,1,6,0,25,2,32.7,61.2,1.2,4.6,0,None,0.0,0,110,154,MEDIUM,30.1
2022-06-22,2,6,0,25,2,34.4,59.1,2.1,7.4,0,None,0.0,0,110,141,MEDIUM,21.3
2022-06-23,3,6,0,25,2,31.3,66.1,0.0,28.2,0,None,0.0,0,110,141,LOW,24.3
2022-06-24,4,6,0,25,2,31.0,62.3,3.8,0.0,0,None,0.0,0,108,143,MEDIUM,25.6
2022-06-25,5,6,1,25,2,29.8,59.4,2.9,38.8,0,None,0.0,0,111,138,MEDIUM,33.2
2022-06-26,6,6,1,25,2,30.0,60.9,0.0,25.6,0,None,0.0,0,111,152,MEDIUM,39.6
2022-06-27,0,6,0,26,2,31.4,61.3,0.0,49.8,0,None,0.0,0,111,152,MEDIUM,42.9
2022-06-28,1,6,0,26,2,31.8,56.6,4.7,31.0,0,None,0.0,0,111,154,HIGH,50.1
2022-06-29,2,6,0,26,2,32.1,61.3,0.0,21.7,0,None,0.0,0,113,161,HIGH,39.0
2022-06-30,3,6,0,26,2,32.4,60.5,0.8,18.3,0,None,0.0,0,109,153,MEDIUM,34.7
2022-07-01,4,7,0,26,3,34.3,69.5,0.0,32.8,0,None,0.0,0,112,140,MEDIUM,28.8
2022-07-02,5,7,1,26,3,33.3,74.2,0.0,32.1,0,None,0.0,0,109,156,MEDIUM,42.1
2022-07-03,6,7,1,26,3,34.7,75.4,0.0,34.6,0,None,0.0,0,110,146,HIGH,41.1
2022-07-04,0,7,0,27,3,35.6,70.5,5.0,29.2,0,None,0.0,0,111,162,HIGH,45.9
2022-07-05,1,7,0,27,3,35.9,76.6,0.0,8.5,0,None,0.0,0,112,152,HIGH,28.9
2022-07-06,2,7,0,27,3,36.3,76.9,0.0,17.6,0,None,0.0,0,109,141,MEDIUM,21.8
2022-07-07,3,7,0,27,3,36.2,75.1,1.8,21.4,0,None,0.0,0,111,152,LOW,28.5
2022-07-08,4,7,0,27,3,38.3,78.9,0.0,0.0,0,None,0.0,0,112,150,MEDIUM,26.1
2022-07-09,5,7,1,27,3,37.2,76.8,2.1,27.4,0,None,0.0,0,109,149,LOW,42.3
2022-07-10,6,7,1,27,3,36.2,75.0,1.8,34.9,0,None,0.0,0,106,150,HIGH,43.1
2022-07-11,0,7,0,28,3,34.9,72.0,3.0,4.5,0,None,0.0,0,110,160,MEDIUM,30.3
2022-07-12,1,7,0,28,3,33.7,74.0,0.0,37.5,0,None,0.0,0,110,146,MEDIUM,36.9
2022-07-13,2,7,0,28,3,32.6,74.8,0.0,24.7,0,None,0.0,0,110,146,MEDIUM,30.7
2022-07-14,3,7,0,28,3,32.3,73.9,0.9,47.4,0,None,0.0,0,114,159,MEDIUM,37.6
2022-07-15,4,7,0,28,3,33.0,71.0,2.9,32.6,0,None,0.0,0,112,151,HIGH,35.4
2022-07-16,5,7,1,28,3,34.0,72.0,0.0,23.4,0,None,0.0,0,110,154,LOW,42.1
2022-07-17,6,7,1,28,3,34.4,72.0,0.0,0.0,0,None,0.0,0,110,152,MEDIUM,31.4
2022-07-18,0,7,0,29,3,33.6,68.2,3.8,24.8,0,None,0.0,0,107,154,LOW,31.3
2022-07-19,1,7,0,29,3,35.1,65.5,2.7,7.6,0,None,0.0,0,108,150,MEDIUM,30.5
2022-07-20,2,7,0,29,3,36.0,70.0,0.0,8.2,0,None,0.0,0,107,139,MEDIUM,24.0
2022-07-21,3,7,0,29,3,35.5,63.2,6.8,0.0,0,None,0.0,0,105,135,LOW,17.6
2022-07-22,4,7,0,29,3,34.6,67.5,0.0,22.1,0,None,0.0,0,112,148,HIGH,30.2
2022-07-23,5,7,1,29,3,35.3,68.1,0.0,0.0,0,None,0.0,0,112,144,LOW,21.8
2022-07-24,6,7,1,29,3,35.5,73.8,0.0,0.0,0,None,0.0,0,109,129,MEDIUM,17.9
2022-07-25,0,7,0,30,3,33.6,71.8,2.0,20.7,0,None,0.0,0,107,148,MEDIUM,30.5
2022-07-26,1,7,0,30,3,33.9,74.0,0.0,22.5,0,None,0.0,0,111,158,MEDIUM,38.7
2022-07-27,2,7,0,30,3,34.6,72.2,1.8,30.0,0,None,0.0,0,110,150,LOW,43.5
2022-07-28,3,7,0,30,3,33.6,72.7,0.0,45.1,0,None,0.0,0,107,149,MEDIUM,36.8
2022-07-29,4,7,0,30,3,34.3,74.8,0.0,25.8,0,None,0.0,0,114,156,MEDIUM,35.4
2022-07-30,5,7,1,30,3,32.7,72.5,2.3,6.5,0,None,0.0,0,111,154,MEDIUM,31.6
2022-07-31,6,7,1,30,3,35.0,75.5,0.0,15.9,0,None,0.0,0,109,139,LOW,30.3
2022-08-01,0,8,0,31,3,35.2,80.5,0.0,31.9,0,None,0.0,0,108,163,LOW,42.5
2022-08-02,1,8,0,31,3,34.4,81.8,0.0,24.6,0,None,0.0,0,111,154,MEDIUM,31.0
2022-08-03,2,8,0,31,3,34.6,84.5,0.0,34.4,0,None,0.0,0,108,146,HIGH,38.7
2022-08-04,3,8,0,31,3,31.4,85.4,0.0,33.3,0,None,0.0,0,106,142,MEDIUM,37.8
2022-08-05,4,8,0,31,3,30.7,89.6,0.0,0.0,0,None,0.0,0,111,156,LOW,24.7
2022-08-06,5,8,1,31,3,31.3,84.1,5.5,27.3,0,None,0.0,0,113,143,MEDIUM,30.6
2022-08-07,6,8,1,31,3,30.7,79.0,5.1,59.1,0,None,0.0,1,111,175,CRITICAL,76.9
2022-08-08,0,8,0,32,3,32.4,77.1,1.9,37.6,0,None,0.0,0,109,168,HIGH,56.8
2022-08-09,1,8,0,32,3,35.2,80.9,0.0,18.2,0,None,0.0,0,108,145,MEDIUM,35.6
2022-08-10,2,8,0,32,3,33.3,82.7,0.0,12.0,0,None,0.0,0,111,149,HIGH,27.9
2022-08-11,3,8,0,32,3,32.4,82.6,0.1,34.8,0,None,0.0,0,111,157,MEDIUM,32.8
2022-08-12,4,8,0,32,3,33.1,78.8,3.7,22.5,0,None,0.0,0,106,149,LOW,32.0
2022-08-13,5,8,1,32,3,35.2,82.3,0.0,0.0,0,None,0.0,0,109,144,LOW,31.4
2022-08-14,6,8,1,32,3,33.3,78.3,3.9,13.0,0,None,0.0,0,109,133,MEDIUM,25.8
2022-08-15,0,8,0,33,3,33.7,83.1,0.0,20.6,0,None,0.0,0,108,154,LOW,31.3
2022-08-16,1,8,0,33,3,35.9,91.1,0.0,62.0,0,None,0.0,0,111,156,LOW,42.1
2022-08-17,2,8,0,33,3,33.2,88.4,2.7,41.1,0,None,0.0,0,108,153,CRITICAL,49.3
2022-08-18,3,8,0,33,3,31.8,87.5,1.0,39.5,0,None,0.0,0,107,147,MEDIUM,37.1
2022-08-19,4,8,0,33,3,31.9,83.7,3.8,41.0,0,None,0.0,0,109,150,MEDIUM,38.5
2022-08-20,5,8,1,33,3,31.8,77.4,6.2,0.0,0,None,0.0,0,108,140,MEDIUM,21.2
2022-08-21,6,8,1,33,3,33.3,77.3,0.1,14.8,0,None,0.0,0,107,137,HIGH,25.0
2022-08-22,0,8,0,34,3,33.7,75.8,1.5,19.6,0,None,0.0,0,111,161,MEDIUM,35.8
2022-08-23,1,8,0,34,3,31.6,73.8,2.0,17.9,0,None,0.0,0,112,164,MEDIUM,42.4
2022-08-24,2,8,0,34,3,32.8,82.1,0.0,21.9,0,None,0.0,0,112,155,MEDIUM,40.8
2022-08-25,3,8,0,34,3,32.4,82.7,0.0,31.3,0,None,0.0,0,111,147,HIGH,34.9
2022-08-26,4,8,0,34,3,34.3,83.4,0.0,24.9,0,None,0.0,0,110,158,LOW,31.3
2022-08-27,5,8,1,34,3,33.3,81.8,1.6,34.8,0,None,0.0,0,107,153,MEDIUM,39.8
2022-08-28,6,8,1,34,3,32.7,81.2,0.6,25.4,0,None,0.0,0,111,151,MEDIUM,37.3
2022-08-29,0,8,0,35,3,33.6,84.3,0.0,16.6,0,None,0.0,0,108,169,MEDIUM,49.5
2022-08-30,1,8,0,35,3,34.5,83.1,1.2,48.6,0,None,0.0,0,108,150,MEDIUM,36.3
2022-08-31,2,8,0,35,3,34.8,84.1,0.0,6.8,0,None,0.0,0,109,139,LOW,22.3
2022-09-01,3,9,0,35,3,28.8,85.9,0.0,0.0,0,None,0.0,0,108,131,LOW,11.5
2022-09-02,4,9,0,35,3,29.8,84.5,1.4,0.0,0,None,0.0,0,113,143,LOW,13.5
2022-09-03,5,9,1,35,3,28.6,80.5,4.0,15.4,0,None,0.0,0,112,139,MEDIUM,25.8
2022-09-04,6,9,1,35,3,29.3,76.4,4.1,20.4,0,None,0.0,0,116,143,MEDIUM,33.9
2022-09-05,0,9,0,36,3,27.8,79.0,0.0,11.6,0,None,0.0,0,106,151,MEDIUM,35.0
2022-09-06,1,9,0,36,3,29.0,81.6,0.0,50.1,0,None,0.0,0,114,152,MEDIUM,43.3
2022-09-07,2,9,0,36,3,28.3,79.1,2.5,25.9,0,None,0.0,0,109,149,HIGH,31.8
2022-09-08,3,9,0,36,3,27.3,81.4,0.0,12.6,1,Gowri-Ganesha,0.4,0,108,163,MEDIUM,45.6
2022-09-09,4,9,0,36,3,29.0,83.0,0.0,38.4,1,Gowri-Ganesha,0.6,0,109,159,LOW,43.4
2022-09-10,5,9,1,36,3,29.6,77.3,5.7,15.9,1,Gowri-Ganesha,0.8,0,106,178,CRITICAL,70.4
2022-09-11,6,9,1,36,3,29.0,77.6,0.0,29.6,1,Gowri-Ganesha,0.6,0,111,173,CRITICAL,65.4
2022-09-12,0,9,0,37,3,31.0,81.8,0.0,4.7,1,Gowri-Ganesha,0.4,0,110,173,HIGH,48.3
2022-09-13,1,9,0,37,3,30.2,84.2,0.0,34.2,0,None,0.0,0,109,145,HIGH,40.6
2022-09-14,2,9,0,37,3,30.2,81.1,3.2,0.0,0,None,0.0,0,107,142,MEDIUM,26.2
2022-09-15,3,9,0,37,3,30.4,83.1,0.0,9.2,0,None,0.0,0,108,144,LOW,31.3
2022-09-16,4,9,0,37,3,29.6,86.9,0.0,26.4,0,None,0.0,0,115,150,HIGH,30.8
2022-09-17,5,9,1,37,3,30.3,88.5,0.0,50.9,0,None,0.0,0,107,140,MEDIUM,40.9
2022-09-18,6,9,1,37,3,29.5,86.8,1.7,17.0,0,None,0.0,0,108,147,MEDIUM,38.4
2022-09-19,0,9,0,38,3,29.2,84.7,2.1,0.0,0,None,0.0,0,110,157,LOW,24.2
2022-09-20,1,9,0,38,3,31.1,82.9,1.8,15.2,0,None,0.0,0,110,146,LOW,32.7
2022-09-21,2,9,0,38,3,29.5,85.2,0.0,18.1,0,None,0.0,0,111,150,MEDIUM,29.9
2022-09-22,3,9,0,38,3,26.8,85.7,0.0,40.8,0,None,0.0,0,114,153,HIGH,34.0
2022-09-23,4,9,0,38,3,29.7,87.3,0.0,32.4,0,None,0.0,0,108,134,MEDIUM,27.1
2022-09-24,5,9,1,38,3,32.8,86.8,0.5,32.0,0,None,0.0,0,109,148,LOW,43.5
2022-09-25,6,9,1,38,3,31.5,88.5,0.0,22.0,0,None,0.0,0,108,143,MEDIUM,41.2
2022-09-26,0,9,0,39,3,28.7,87.4,1.1,45.8,0,None,0.0,0,109,160,CRITICAL,47.1
2022-09-27,1,9,0,39,3,28.7,88.8,0.0,26.0,0,None,0.0,0,110,160,MEDIUM,38.9
2022-09-28,2,9,0,39,3,28.8,89.9,0.0,20.5,0,None,0.0,0,112,152,LOW,36.2
2022-09-29,3,9,0,39,3,28.9,85.5,4.4,0.0,0,None,0.0,0,113,146,LOW,18.1
2022-09-30,4,9,0,39,3,27.9,79.9,5.6,0.0,0,None,0.0,0,109,133,LOW,19.7
2022-10-01,5,10,1,39,4,24.2,83.2,0.0,0.0,0,None,0.0,0,110,111,LOW,12.7
2022-10-02,6,10,1,39,4,25.1,83.4,0.0,0.0,0,None,0.0,0,108,110,LOW,11.5
2022-10-03,0,10,0,40,4,23.3,77.5,5.8,0.0,0,None,0.0,0,110,118,MEDIUM,3.8
2022-10-04,1,10,0,40,4,24.6,77.0,0.5,0.0,0,None,0.0,0,109,109,LOW,2.0
2022-10-05,2,10,0,40,4,27.2,81.2,0.0,17.7,0,None,0.0,0,109,120,LOW,18.0
2022-10-06,3,10,0,40,4,26.7,80.5,0.7,0.0,1,Dasara,0.5,0,108,144,HIGH,47.7
2022-10-07,4,10,0,40,4,25.8,79.4,1.1,0.0,1,Dasara,0.75,0,108,140,LOW,42.9
2022-10-08,5,10,1,40,4,25.4,84.5,0.0,0.0,1,Dasara,1.0,0,112,164,MEDIUM,55.3
2022-10-09,6,10,1,40,4,26.0,80.2,4.3,0.0,1,Dasara,0.75,0,109,137,MEDIUM,35.8
2022-10-10,0,10,0,41,4,23.6,78.4,1.8,31.5,1,Dasara,0.5,0,111,151,CRITICAL,46.8
2022-10-11,1,10,0,41,4,24.2,80.3,0.0,0.0,0,None,0.0,0,109,129,LOW,11.9
2022-10-12,2,10,0,41,4,24.0,82.0,0.0,2.9,0,None,0.0,1,110,131,LOW,18.7
2022-10-13,3,10,0,41,4,26.5,83.4,0.0,0.0,0,None,0.0,0,110,127,MEDIUM,12.3
2022-10-14,4,10,0,41,4,25.9,85.4,0.0,0.0,0,None,0.0,0,111,116,LOW,7.2
2022-10-15,5,10,1,41,4,27.6,84.5,0.9,0.0,0,None,0.0,0,111,110,LOW,8.4
2022-10-16,6,10,1,41,4,25.5,84.8,0.0,12.9,0,None,0.0,0,108,107,LOW,11.5
2022-10-17,0,10,0,42,4,26.1,82.8,2.1,0.0,0,None,0.0,0,109,127,LOW,16.6
2022-10-18,1,10,0,42,4,26.1,82.5,0.3,0.0,0,None,0.0,0,111,114,LOW,8.6
2022-10-19,2,10,0,42,4,24.7,82.5,0.0,0.0,0,None,0.0,0,108,112,MEDIUM,2.8
2022-10-20,3,10,0,42,4,25.0,82.8,0.0,0.0,0,None,0.0,0,110,113,LOW,1.8
2022-10-21,4,10,0,42,4,26.5,84.7,0.0,0.0,0,None,0.0,0,109,113,LOW,1.4
2022-10-22,5,10,1,42,4,25.6,85.1,0.0,0.0,0,None,0.0,0,110,110,MEDIUM,6.8
2022-10-23,6,10,1,42,4,23.4,83.9,1.3,11.6,0,None,0.0,0,111,112,LOW,15.2
2022-10-24,0,10,0,43,4,23.9,80.6,3.3,0.0,0,None,0.0,0,110,136,MEDIUM,33.6
2022-10-25,1,10,0,43,4,23.1,81.2,0.0,0.0,0,None,0.0,0,112,115,LOW,10.0
2022-10-26,2,10,0,43,4,23.3,81.3,0.0,0.0,0,None,0.0,0,112,110,LOW,1.3
2022-10-27,3,10,0,43,4,23.7,82.0,0.0,0.0,0,None,0.0,0,110,110,LOW,1.7
2022-10-28,4,10,0,43,4,22.0,88.5,0.0,0.0,0,None,0.0,0,109,111,LOW,3.2
2022-10-29,5,10,1,43,4,21.0,84.2,4.3,0.0,0,None,0.0,0,109,112,MEDIUM,10.9
2022-10-30,6,10,1,43,4,22.8,84.4,0.0,0.0,0,None,0.0,0,113,107,MEDIUM,7.6
2022-10-31,0,10,0,44,4,22.8,86.5,0.0,0.0,1,Rajyotsava,0.3,0,107,130,LOW,23.4
2022-11-01,1,11,0,44,4,15.4,75.7,10.8,17.7,1,Rajyotsava,0.4,0,111,136,MEDIUM,39.6
2022-11-02,2,11,0,44,4,17.7,81.4,0.0,0.0,1,Rajyotsava,0.3,0,112,139,HIGH,35.6
2022-11-03,3,11,0,44,4,18.7,76.7,4.7,0.0,1,Deepavali,0.68,0,107,127,LOW,22.7
2022-11-04,4,11,0,44,4,18.3,76.0,0.7,20.2,1,Deepavali,0.9,0,108,157,HIGH,50.8
2022-11-05,5,11,1,44,4,17.2,72.2,3.8,11.8,1,Deepavali,0.68,0,110,162,HIGH,52.3
2022-11-06,6,11,1,44,4,19.0,71.3,0.9,0.0,0,None,0.0,0,110,136,MEDIUM,32.9
2022-11-07,0,11,0,45,4,19.7,72.5,0.0,0.0,0,None,0.0,0,110,126,MEDIUM,6.5
2022-11-08,1,11,0,45,4,22.7,75.0,0.0,0.0,0,None,0.0,0,111,113,LOW,3.6
2022-11-09,2,11,0,45,4,22.4,75.0,0.1,0.0,0,None,0.0,0,113,113,LOW,2.0
2022-11-10,3,11,0,45,4,22.1,77.8,0.0,0.0,0,None,0.0,0,109,113,MEDIUM,3.3
2022-11-11,4,11,0,45,4,21.3,75.4,2.4,0.0,0,None,0.0,0,107,112,MEDIUM,4.0
2022-11-12,5,11,1,45,4,21.9,73.2,2.1,0.0,0,None,0.0,0,109,107,LOW,6.7
2022-11-13,6,11,1,45,4,22.1,81.0,0.0,0.0,0,None,0.0,0,107,106,LOW,5.3
2022-11-14,0,11,0,46,4,23.0,78.8,2.2,0.0,0,None,0.0,0,108,122,MEDIUM,8.5
2022-11-15,1,11,0,46,4,21.4,74.1,4.7,0.0,0,None,0.0,0,108,110,LOW,1.9
2022-11-16,2,11,0,46,4,20.5,71.4,2.7,0.0,0,None,0.0,0,108,109,LOW,6.4
2022-11-17,3,11,0,46,4,19.8,69.0,2.4,0.0,0,None,0.0,0,108,108,LOW,0.8
2022-11-18,4,11,0,46,4,20.8,73.2,0.0,32.2,0,None,0.0,0,111,123,MEDIUM,26.2
2022-11-19,5,11,1,46,4,22.3,71.8,1.4,0.0,0,None,0.0,0,110,128,LOW,28.3
2022-11-20,6,11,1,46,4,21.1,72.5,0.0,0.0,0,None,0.0,0,113,111,MEDIUM,6.0
2022-11-21,0,11,0,47,4,20.3,72.3,0.2,0.0,0,None,0.0,0,115,125,LOW,3.8
2022-11-22,1,11,0,47,4,20.6,74.6,0.0,0.0,0,None,0.0,0,113,114,LOW,3.9
2022-11-23,2,11,0,47,4,20.1,71.2,3.4,0.0,0,None,0.0,0,110,107,MEDIUM,1.8
2022-11-24,3,11,0,47,4,21.2,68.5,2.7,0.0,0,None,0.0,0,111,111,LOW,0.5
2022-11-25,4,11,0,47,4,18.1,70.8,0.0,0.0,0,None,0.0,0,111,110,LOW,0.9
2022-11-26,5,11,1,47,4,17.7,73.3,0.0,0.0,0,None,0.0,0,112,112,LOW,6.6
2022-11-27,6,11,1,47,4,17.5,74.0,0.0,0.0,0,None,0.0,0,111,108,LOW,4.3
2022-11-28,0,11,0,48,4,15.4,70.9,3.0,0.0,0,None,0.0,0,111,121,LOW,11.7
2022-11-29,1,11,0,48,4,15.6,73.6,0.0,0.0,0,None,0.0,0,110,108,LOW,0.9
2022-11-30,2,11,0,48,4,15.9,70.9,2.7,2.3,0,None,0.0,0,110,108,MEDIUM,1.1
2022-12-01,3,12,0,48,4,13.2,57.5,13.4,0.0,0,None,0.0,1,108,132,MEDIUM,23.4
2022-12-02,4,12,0,48,4,15.5,55.7,1.8,0.0,0,None,0.0,0,111,137,MEDIUM,30.7
2022-12-03,5,12,1,48,4,15.4,61.3,0.0,0.0,0,None,0.0,0,115,124,LOW,23.5
2022-12-04,6,12,1,48,4,14.5,62.7,0.0,0.0,0,None,0.0,0,109,115,LOW,10.5
2022-12-05,0,12,0,49,4,15.0,63.4,0.0,0.0,0,None,0.0,0,107,121,LOW,7.3
2022-12-06,1,12,0,49,4,16.6,65.8,0.0,0.0,0,None,0.0,0,112,126,LOW,5.7
2022-12-07,2,12,0,49,4,15.4,71.9,0.0,0.0,0,None,0.0,0,111,122,LOW,10.6
2022-12-08,3,12,0,49,4,14.6,62.0,9.9,0.0,0,None,0.0,0,110,128,LOW,15.3
2022-12-09,4,12,0,49,4,15.8,59.0,3.0,0.0,0,None,0.0,0,111,119,MEDIUM,7.9
2022-12-10,5,12,1,49,4,15.7,57.6,1.4,0.0,0,None,0.0,0,109,115,MEDIUM,12.5
2022-12-11,6,12,1,49,4,16.7,56.0,1.6,0.0,0,None,0.0,0,113,122,LOW,8.8
2022-12-12,0,12,0,50,4,16.5,54.4,1.6,0.0,0,None,0.0,0,109,129,LOW,16.0
2022-12-13,1,12,0,50,4,17.3,55.7,0.0,0.0,0,None,0.0,0,110,126,LOW,13.0
2022-12-14,2,12,0,50,4,15.8,53.8,1.9,0.0,0,None,0.0,0,113,133,LOW,18.9
2022-12-15,3,12,0,50,4,15.9,57.3,0.0,0.0,0,None,0.0,0,111,125,LOW,4.7
2022-12-16,4,12,0,50,4,15.8,58.5,0.0,0.0,0,None,0.0,1,110,141,HIGH,38.2
2022-12-17,5,12,1,50,4,14.5,60.6,0.0,0.0,0,None,0.0,0,108,134,MEDIUM,23.7
2022-12-18,6,12,1,50,4,13.2,61.9,0.0,0.0,0,None,0.0,0,109,113,MEDIUM,14.1
2022-12-19,0,12,0,51,4,15.0,62.9,0.0,0.0,0,None,0.0,0,114,128,LOW,4.7
2022-12-20,1,12,0,51,4,14.9,60.6,2.3,0.0,0,None,0.0,0,113,127,LOW,4.6
2022-12-21,2,12,0,51,4,14.1,66.7,0.0,0.0,0,None,0.0,1,112,129,MEDIUM,30.2
2022-12-22,3,12,0,51,4,14.7,64.7,2.0,0.0,0,None,0.0,0,108,123,LOW,6.8
2022-12-23,4,12,0,51,4,16.5,57.3,7.5,0.0,1,Christmas,0.22,0,116,138,MEDIUM,25.4
2022-12-24,5,12,1,51,4,13.7,55.4,1.9,0.0,1,Christmas,0.3,0,113,139,HIGH,31.7
2022-12-25,6,12,1,51,4,12.7,52.0,3.4,14.3,1,Christmas,0.22,1,108,160,MEDIUM,64.0
2022-12-26,0,12,0,52,4,12.7,55.2,0.0,0.0,0,None,0.0,0,113,165,MEDIUM,38.4
2022-12-27,1,12,0,52,4,15.5,56.8,0.0,0.0,0,None,0.0,0,112,128,MEDIUM,10.8
2022-12-28,2,12,0,52,4,16.1,56.7,0.1,0.0,0,None,0.0,0,106,116,LOW,6.3
2022-12-29,3,12,0,52,4,17.1,64.0,0.0,0.0,0,None,0.0,0,109,121,LOW,2.4
2022-12-30,4,12,0,52,4,15.5,64.1,0.0,0.0,0,None,0.0,0,111,120,LOW,3.7
2022-12-31,5,12,1,52,4,14.4,64.6,0.0,12.6,0,None,0.0,0,113,121,LOW,10.9
2023-01-01,6,1,1,52,1,14.2,47.5,17.1,0.0,0,None,0.0,0,113,125,LOW,8.5
2023-01-02,0,1,0,1,1,14.5,44.5,3.0,0.0,0,None,0.0,0,113,134,MEDIUM,28.4
2023-01-03,1,1,0,1,1,15.3,45.8,0.0,0.0,0,None,0.0,0,113,121,LOW,9.6
2023-01-04,2,1,0,1,1,15.0,47.0,0.0,0.0,0,None,0.0,0,114,125,LOW,2.0
2023-01-05,3,1,0,1,1,15.3,41.6,5.4,0.0,0,None,0.0,0,110,116,LOW,2.0
