date,day_of_week,month,is_weekend,day_of_year,rainfall,humidity,temperature,humidity_drop,festival,festival_name,respiratory_alert,actual_patients,baseline_patients
2024-07-24,2,7,0,206,0.0,95.56650765660986,26.16126444128723,0,0,None,0.0,123,110
2024-07-25,3,7,0,207,0.0,92.78159900319346,25.866244284773543,0,0,None,0.0,107,110
2024-07-26,4,7,0,208,0.0,100.0,27.230900561781525,0,0,None,0.0,94,110
2024-07-27,5,7,1,209,0.0,100.0,24.245846836362126,0,0,None,0.0,77,110
2024-07-28,6,7,1,210,0.0,100.0,24.628462120614003,0,0,None,0.0,75,110
2024-07-29,0,7,0,211,0.0,96.76379681005977,25.555879746776593,0,0,None,0.0,91,110
2024-07-30,1,7,0,212,0.0,96.12293846638927,24.36984845448117,0,0,None,0.0,103,110
2024-07-31,2,7,0,213,0.0,100.0,24.341243511800016,0,0,None,0.0,112,110
2024-08-01,3,8,0,214,0.0,100.0,25.041157791731305,0,0,None,0.0,108,110
2024-08-02,4,8,0,215,0.0,98.19763297897703,26.113473010585267,0,0,None,0.0,100,110
2024-08-03,5,8,1,216,0.0,100.0,25.15704201177754,0,0,None,0.0,78,110
2024-08-04,6,8,1,217,0.0,95.13276629300262,25.193957623406817,0,0,None,0.0,69,110
2024-08-05,0,8,0,218,0.0,96.89476527757282,26.85380722427351,0,0,None,0.0,59,110
2024-08-06,1,8,0,219,0.0,90.22511081354023,25.362051444471163,0,0,None,0.0,98,110
2024-08-07,2,8,0,220,0.0,100.0,26.61195178244736,0,0,None,0.0,122,110
2024-08-08,3,8,0,221,0.0,100.0,24.6358448128734,0,0,None,0.0,101,110
2024-08-09,4,8,0,222,0.0,100.0,23.58665094453452,0,0,None,0.0,113,110
2024-08-10,5,8,1,223,0.0,100.0,24.148092903247054,0,0,None,0.0,78,110
2024-08-11,6,8,1,224,0.0,98.3261233394673,24.11874551909158,0,0,None,0.0,71,110
2024-08-12,0,8,0,225,0.0,100.0,25.801037793667696,0,0,None,0.0,89,110
2024-08-13,1,8,0,226,0.0,100.0,22.99483358123351,0,0,None,0.0,87,110
2024-08-14,2,8,0,227,53.51513600855683,100.0,21.30041109783258,0,0,None,0.0,107,110
2024-08-15,3,8,0,228,0.0,100.0,24.404541715220812,0,0,None,0.0,115,110
2024-08-16,4,8,0,229,0.0,94.6880323592656,25.054076077431663,0,0,None,0.0,107,110
2024-08-17,5,8,1,230,0.0,92.99255005995295,23.969334316414184,0,0,None,0.0,70,110
2024-08-18,6,8,1,231,20.51063604284689,100.0,22.578759258606937,0,0,None,0.0,72,110
2024-08-19,0,8,0,232,0.0,100.0,23.706916423123925,0,0,None,1.0,99,110
2024-08-20,1,8,0,233,0.0,100.0,24.63684631537742,0,0,None,0.0,101,110
2024-08-21,2,8,0,234,0.0,94.96728717360179,25.835397634858364,0,0,None,0.0,92,110
2024-08-22,3,8,0,235,0.0,98.1664623440028,26.030705600597212,0,0,None,0.0,86,110
2024-08-23,4,8,0,236,0.0,100.0,23.9847835876386,0,0,None,0.0,103,110
2024-08-24,5,8,1,237,0.0,100.0,22.707778923629174,0,0,None,0.0,79,110
2024-08-25,6,8,1,238,0.0,98.80533950415153,23.36707312504839,0,0,None,0.0,57,110
2024-08-26,0,8,0,239,0.0,96.44749904151566,20.82371820477108,0,0,None,0.0,76,110
2024-08-27,1,8,0,240,0.0,100.0,26.102346680790497,0,0,None,0.0,69,110
2024-08-28,2,8,0,241,0.0,99.48488399301392,25.611453235486497,0,0,None,0.0,91,110
2024-08-29,3,8,0,242,0.0,95.37846749495215,24.21492807383327,0,0,None,1.0,116,110
2024-08-30,4,8,0,243,0.0,100.0,22.002218402638267,0,0,None,0.0,108,110
2024-08-31,5,8,1,244,4.8057047614780375,100.0,23.94729494677034,0,0,None,0.0,97,110
2024-09-01,6,9,1,245,0.0,100.0,21.580969459762198,0,0,None,0.0,76,110
2024-09-02,0,9,0,246,0.0,90.3194234316069,23.748483841281573,0,0,None,0.0,79,110
2024-09-03,1,9,0,247,0.0,100.0,23.790176219234855,0,0,None,0.0,85,110
2024-09-04,2,9,0,248,0.0,100.0,24.484412160835547,0,0,None,0.0,99,110
2024-09-05,3,9,0,249,0.0,100.0,23.085090367601104,0,0,None,0.0,95,110
2024-09-06,4,9,0,250,0.0,95.16843807117434,23.63728604426011,0,0,None,0.0,113,110
2024-09-07,5,9,1,251,0.0,100.0,23.197974643104136,0,0,None,0.0,78,110
2024-09-08,6,9,1,252,0.0,100.0,23.251211248893885,0,0,None,0.0,63,110
2024-09-09,0,9,0,253,0.0,97.32335907023038,23.179793345066603,0,0,None,0.0,72,110
2024-09-10,1,9,0,254,0.0,98.35536729506956,23.918720985444565,0,0,None,0.0,69,110
2024-09-11,2,9,0,255,0.0,100.0,22.868872083563264,0,0,None,0.0,76,110
2024-09-12,3,9,0,256,0.0,100.0,22.44146186786529,0,0,None,0.0,89,110
2024-09-13,4,9,0,257,0.0,100.0,25.963686430256203,0,0,None,0.0,77,110
2024-09-14,5,9,1,258,6.923295872207534,100.0,22.035547995707088,0,0,None,0.0,66,110
2024-09-15,6,9,1,259,0.0,91.9681149719541,24.329162136350092,0,0,None,0.0,48,110
2024-09-16,0,9,0,260,0.0,100.0,25.70532907572758,0,0,None,0.0,73,110
2024-09-17,1,9,0,261,0.0,100.0,22.145950278957567,0,0,None,0.0,71,110
2024-09-18,2,9,0,262,21.855148480489177,100.0,20.970511780928074,0,0,None,0.0,87,110
2024-09-19,3,9,0,263,0.0,95.36323432904713,23.44292071420227,0,0,None,0.0,92,110
2024-09-20,4,9,0,264,60.09519326960847,100.0,17.812381178129765,0,0,None,1.0,140,110
2024-09-21,5,9,1,265,0.0,100.0,27.087913597383736,0,0,None,0.0,89,110
2024-09-22,6,9,1,266,0.0,96.72962158436287,20.298480334748042,0,0,None,1.0,97,110
2024-09-23,0,9,0,267,0.0,100.0,23.378730039307182,0,0,None,0.0,90,110
2024-09-24,1,9,0,268,0.0,100.0,24.996845124872586,0,0,None,0.0,106,110
2024-09-25,2,9,0,269,0.0,94.92790561416,24.19101085660117,0,0,None,0.0,97,110
2024-09-26,3,9,0,270,0.0,97.75526868218226,21.74554430269875,0,0,None,0.0,106,110
2024-09-27,4,9,0,271,0.0,100.0,23.22061017348418,0,0,None,0.0,113,110
2024-09-28,5,9,1,272,0.0,100.0,25.54484515720934,0,0,None,0.0,87,110
2024-09-29,6,9,1,273,0.0,99.47234973998846,22.723881730650668,0,0,None,0.0,47,110
2024-09-30,0,9,0,274,0.0,96.83562449347127,22.94449110574643,0,0,None,0.0,52,110
2024-10-01,1,10,0,275,0.0,73.26615176365446,19.89937540044656,1,0,None,0.0,75,110
2024-10-02,2,10,0,276,0.0,62.12962848257589,24.143833889335987,0,0,None,1.0,86,110
2024-10-03,3,10,0,277,0.0,66.40125050744895,23.018125276630734,0,0,None,0.0,91,110
2024-10-04,4,10,0,278,6.181705921685765,76.79350097769803,21.528909402029317,0,0,None,0.0,106,110
2024-10-05,5,10,1,279,0.0,60.98283784731089,23.19294413798523,1,0,None,0.0,97,110
2024-10-06,6,10,1,280,0.0,63.300809309820686,22.737413147399746,0,0,None,0.0,84,110
2024-10-07,0,10,0,281,0.0,66.06489218363104,21.844850167705104,0,0,None,0.0,76,110
2024-10-08,1,10,0,282,0.0,68.12018840789588,24.664556993523252,0,1,Local Festival,1.0,138,110
2024-10-09,2,10,0,283,0.0,65.08200384702687,20.79268119911083,0,0,None,0.0,105,110
2024-10-10,3,10,0,284,0.0,72.17314710472165,22.805413421870746,0,0,None,0.0,102,110
2024-10-11,4,10,0,285,0.0,61.52867591078367,24.436025119756128,0,0,None,0.0,89,110
2024-10-12,5,10,1,286,0.0,68.03007350544452,22.18859899473634,0,0,None,0.0,78,110
2024-10-13,6,10,1,287,0.0,67.26336146155975,21.792709386014966,0,1,Local Festival,0.0,108,110
2024-10-14,0,10,0,288,0.0,64.01193281367506,22.689358667711407,0,0,None,0.0,111,110
2024-10-15,1,10,0,289,0.0,67.14610172727349,23.286578136163875,0,0,None,0.0,95,110
2024-10-16,2,10,0,290,0.0,70.98884080060107,22.941888729695393,0,0,None,0.0,96,110
2024-10-17,3,10,0,291,0.0,63.74577277290599,25.335224436659878,0,0,None,0.0,76,110
2024-10-18,4,10,0,292,0.0,68.78277479080617,24.383125318707155,0,0,None,0.0,85,110
2024-10-19,5,10,1,293,0.0,65.69436808495904,23.81427335067344,0,0,None,0.0,83,110
2024-10-20,6,10,1,294,0.0,68.43062863841921,22.183543400200733,0,0,None,0.0,70,110
2024-10-21,0,10,0,295,0.0,68.51997577446154,23.018638569976563,0,0,None,0.0,76,110
2024-10-22,1,10,0,296,0.0,82.09454452308427,22.63381481796801,0,0,None,0.0,76,110
2024-10-23,2,10,0,297,0.0,72.21819086460386,21.85363085002789,0,0,None,0.0,70,110
2024-10-24,3,10,0,298,0.0,73.72093821633399,25.360346644301544,0,0,None,0.0,77,110
2024-10-25,4,10,0,299,0.0,66.51305109404778,26.127897274901088,0,0,None,0.0,81,110
2024-10-26,5,10,1,300,0.0,63.58335669169097,21.85996584240939,0,0,None,0.0,64,110
2024-10-27,6,10,1,301,0.0,74.67899783865982,23.16502349580383,0,0,None,0.0,66,110
2024-10-28,0,10,0,302,0.0,60.839259924408346,22.53988220942855,0,0,None,0.0,76,110
2024-10-29,1,10,0,303,0.0,73.68955319927242,21.12680349222527,0,0,None,0.0,87,110
2024-10-30,2,10,0,304,0.0,64.80398041115677,25.8857519667757,0,0,None,0.0,111,110
2024-10-31,3,10,0,305,0.0,62.432272739801675,23.383798663187882,0,0,None,0.0,104,110
2024-11-01,4,11,0,306,0.0,62.664433274901874,23.105679588974603,0,0,None,0.0,95,110
2024-11-02,5,11,1,307,0.0,74.08443038557841,25.890433688012543,0,0,None,0.0,86,110
2024-11-03,6,11,1,308,0.0,69.06385647993147,22.77351608376498,0,0,None,0.0,73,110
2024-11-04,0,11,0,309,0.0,73.63702946147359,26.315991468810275,0,0,None,0.0,77,110
2024-11-05,1,11,0,310,0.0,79.1843451400464,23.249160676986097,0,0,None,0.0,88,110
2024-11-06,2,11,0,311,0.0,68.46767229265471,23.971516152809194,0,0,None,1.0,119,110
2024-11-07,3,11,0,312,0.0,68.18289225835595,24.65915929761198,0,1,Local Festival,0.0,159,110
2024-11-08,4,11,0,313,0.0,68.19476365564452,23.543504199822927,0,0,None,0.0,148,110
2024-11-09,5,11,1,314,0.0,59.62004562223802,23.620444939410376,0,0,None,0.0,108,110
2024-11-10,6,11,1,315,0.0,70.40878114700129,23.70774172297317,0,0,None,1.0,112,110
2024-11-11,0,11,0,316,0.0,61.38342363303366,22.035724016591782,0,0,None,0.0,107,110
2024-11-12,1,11,0,317,0.0,61.30705969461145,24.53732952732563,0,0,None,1.0,130,110
2024-11-13,2,11,0,318,0.0,75.1254851435082,24.757458420112105,0,0,None,0.0,115,110
2024-11-14,3,11,0,319,0.0,61.01980835793794,23.627706188990093,0,0,None,0.0,94,110
2024-11-15,4,11,0,320,0.0,60.896687503312044,23.205149525218275,0,0,None,0.0,86,110
2024-11-16,5,11,1,321,0.0,57.28283844878347,25.68660154805796,0,0,None,1.0,97,110
2024-11-17,6,11,1,322,0.0,65.59725275744023,22.965535109049068,0,0,None,0.0,75,110
2024-11-18,0,11,0,323,0.0,55.4680129377564,24.26282057596844,0,0,None,0.0,98,110
2024-11-19,1,11,0,324,0.0,67.55291139755137,26.10604965154746,0,0,None,0.0,84,110
2024-11-20,2,11,0,325,0.0,62.36283430724819,25.567887330403895,0,0,None,0.0,98,110
2024-11-21,3,11,0,326,0.0,67.32184551384537,24.03820758146763,0,0,None,0.0,105,110
2024-11-22,4,11,0,327,0.0,69.73306741024194,25.659155407072518,0,0,None,0.0,96,110
2024-11-23,5,11,1,328,0.0,67.13779813786432,25.446548648650353,0,0,None,0.0,82,110
2024-11-24,6,11,1,329,0.0,71.53541907685312,24.541583128665543,0,0,None,0.0,78,110
2024-11-25,0,11,0,330,0.0,68.68399483441996,23.407603805265293,0,0,None,1.0,121,110
2024-11-26,1,11,0,331,0.0,74.36705022074483,25.16073284877917,0,0,None,0.0,100,110
2024-11-27,2,11,0,332,0.0,62.63312818394552,24.045860257286094,0,0,None,0.0,99,110
2024-11-28,3,11,0,333,0.0,64.54831916657164,27.444579102928472,0,0,None,1.0,127,110
2024-11-29,4,11,0,334,0.0,81.48939669487874,25.052067483403476,0,0,None,0.0,122,110
2024-11-30,5,11,1,335,0.0,71.02340933589431,25.9594533614866,0,0,None,0.0,105,110
2024-12-01,6,12,1,336,0.0,71.2781745108333,27.844210268938966,0,0,None,0.0,79,110
2024-12-02,0,12,0,337,0.0,68.26894280063003,25.455338720005475,0,0,None,1.0,120,110
2024-12-03,1,12,0,338,0.0,74.48281865616794,25.45217082177011,0,0,None,0.0,100,110
2024-12-04,2,12,0,339,0.0,72.8643473426379,21.42553908525142,0,1,Local Festival,0.0,114,110
2024-12-05,3,12,0,340,0.0,79.3581876712358,25.551910371308107,0,0,None,0.0,120,110
2024-12-06,4,12,0,341,0.0,67.0072491951291,26.603138484656935,0,0,None,0.0,87,110
2024-12-07,5,12,1,342,0.0,74.12839578176258,25.274347562917377,0,0,None,0.0,68,110
2024-12-08,6,12,1,343,0.0,74.59130438323295,26.921005415692573,0,0,None,1.0,88,110
2024-12-09,0,12,0,344,0.0,72.49347424302753,27.30510675625498,0,0,None,0.0,100,110
2024-12-10,1,12,0,345,0.0,73.50074247474392,27.443822496749792,0,0,None,1.0,120,110
2024-12-11,2,12,0,346,0.0,72.62266457554534,27.06813555147695,0,0,None,0.0,112,110
2024-12-12,3,12,0,347,0.0,69.39192661886376,25.152581899876974,0,0,None,1.0,137,110
2024-12-13,4,12,0,348,0.0,60.67705212764618,24.10875023110881,0,0,None,0.0,127,110
2024-12-14,5,12,1,349,0.0,63.17331082052944,26.178266917870914,0,0,None,1.0,116,110
2024-12-15,6,12,1,350,0.0,67.78561610015666,27.636144687954168,0,0,None,0.0,94,110
2024-12-16,0,12,0,351,0.0,68.56315059684245,25.581003223367965,0,0,None,0.0,116,110
2024-12-17,1,12,0,352,0.0,67.81657774624155,27.01416148396395,0,0,None,1.0,140,110
2024-12-18,2,12,0,353,0.0,60.52551622740344,25.830390332807582,0,0,None,0.0,133,110
2024-12-19,3,12,0,354,0.0,71.46969917933463,26.114008568706165,0,0,None,0.0,140,110
2024-12-20,4,12,0,355,0.0,73.44131404552566,26.852795070933404,0,0,None,0.0,136,110
2024-12-21,5,12,1,356,0.0,61.9842975969508,27.029680877365752,0,0,None,0.0,116,110
2024-12-22,6,12,1,357,0.0,67.6965226707218,27.729671546370962,0,0,None,1.0,121,110
2024-12-23,0,12,0,358,0.0,64.26593980928727,27.901515463396937,0,0,None,0.0,118,110
2024-12-24,1,12,0,359,0.0,52.75562718275333,27.760265829893363,0,0,None,0.0,107,110
2024-12-25,2,12,0,360,0.0,62.30655603018817,27.853814747071347,0,0,None,1.0,145,110
2024-12-26,3,12,0,361,0.0,71.49692418922419,26.195668566431696,0,0,None,0.0,136,110
2024-12-27,4,12,0,362,0.0,70.48229359222583,29.796464830838403,0,0,None,0.0,119,110
2024-12-28,5,12,1,363,0.0,71.058538554339,27.064446503325023,0,0,None,1.0,113,110
2024-12-29,6,12,1,364,0.0,60.045001888335634,27.871807420831352,0,0,None,0.0,62,110
2024-12-30,0,12,0,365,0.0,64.38855838799415,28.228532308050585,0,0,None,0.0,97,110
2024-12-31,1,12,0,366,0.0,64.74676151649099,28.10913525283733,0,0,None,0.0,93,110
2025-01-01,2,1,0,1,0.0,66.30987872073361,28.31885280656764,0,0,None,0.0,119,110
2025-01-02,3,1,0,2,0.0,63.969726042273294,29.860489714674245,0,0,None,0.0,117,110
2025-01-03,4,1,0,3,0.0,61.06459059108858,27.02921154653402,0,0,None,0.0,101,110
2025-01-04,5,1,1,4,0.0,72.35002579491159,27.348431568542033,0,0,None,0.0,89,110
2025-01-05,6,1,1,5,0.0,73.72449496982217,28.223766311088138,0,0,None,1.0,101,110
2025-01-06,0,1,0,6,0.0,69.41716096005942,31.488046196837217,0,0,None,0.0,103,110
2025-01-07,1,1,0,7,0.0,75.99717287251158,29.990363327859153,0,0,None,0.0,129,110
2025-01-08,2,1,0,8,4.566633059280225,77.30973852709828,30.083926637347627,0,0,None,0.0,135,110
2025-01-09,3,1,0,9,0.0,65.18501261995722,30.359270918616893,0,0,None,0.0,120,110
2025-01-10,4,1,0,10,0.0,71.11585827284715,30.662292376660613,0,0,None,0.0,121,110
2025-01-11,5,1,1,11,0.0,71.26279674214085,28.753669869678824,0,0,None,0.0,91,110
2025-01-12,6,1,1,12,0.0,62.03328526776047,25.58125106963724,0,0,None,0.0,83,110
2025-01-13,0,1,0,13,0.0,60.38383576820389,26.984861112401624,0,0,None,0.0,95,110
2025-01-14,1,1,0,14,0.0,64.81052510852571,31.372065131735866,0,0,None,0.0,110,110
2025-01-15,2,1,0,15,0.0,65.97879422259555,30.000552548823823,0,0,None,0.0,122,110
2025-01-16,3,1,0,16,0.0,73.39131778162044,29.246144357867337,0,0,None,0.0,134,110
2025-01-17,4,1,0,17,0.0,74.53297021320839,31.84579200281341,0,0,None,0.0,138,110
2025-01-18,5,1,1,18,0.0,71.78864167312925,28.171528791745178,0,0,None,0.0,139,110
2025-01-19,6,1,1,19,0.0,74.73360801296813,27.55329149312232,0,0,None,1.0,151,110
2025-01-20,0,1,0,20,0.0,65.44361792935429,30.645202386383144,0,0,None,0.0,142,110
2025-01-21,1,1,0,21,0.0,63.69630940313051,27.649576965750356,0,0,None,0.0,139,110
2025-01-22,2,1,0,22,0.0,67.9438577576047,28.34534153078116,0,0,None,0.0,124,110
2025-01-23,3,1,0,23,0.0,60.96217610035367,28.227593638587713,0,0,None,0.0,127,110
2025-01-24,4,1,0,24,3.3202455826147177,67.762378620387,25.71720263737854,0,0,None,1.0,153,110
2025-01-25,5,1,1,25,0.0,80.61555283214197,31.262874444908622,0,0,None,0.0,127,110
2025-01-26,6,1,1,26,15.594966749165472,79.03292340507137,29.42505996059842,0,0,None,0.0,99,110
2025-01-27,0,1,0,27,0.0,76.07464667723258,29.155952495396622,0,0,None,1.0,144,110
2025-01-28,1,1,0,28,0.0,72.40730802949516,30.34717634105524,0,0,None,1.0,159,110
2025-01-29,2,1,0,29,0.0,68.29298598245083,30.68202134687179,0,1,Local Festival,0.0,179,110
2025-01-30,3,1,0,30,0.0,69.1678786728001,32.79240797804267,0,0,None,1.0,173,110
2025-01-31,4,1,0,31,0.0,73.77692158135002,28.51618607192256,0,0,None,0.0,158,110
2025-02-01,5,2,1,32,0.0,70.62209263812206,30.983007833690504,0,0,None,0.0,122,110
2025-02-02,6,2,1,33,0.0,57.75693723204789,29.28559290908134,0,0,None,0.0,114,110
2025-02-03,0,2,0,34,0.0,66.03511364566434,28.297393349106844,0,0,None,0.0,142,110
2025-02-04,1,2,0,35,0.0,64.73180442838418,30.771754566086763,0,0,None,1.0,170,110
2025-02-05,2,2,0,36,0.0,68.05079332715665,31.25005272584703,0,0,None,0.0,171,110
2025-02-06,3,2,0,37,0.0,67.58152071129146,29.998608431798136,0,0,None,0.0,148,110
2025-02-07,4,2,0,38,0.0,66.64032224063861,30.56581170544128,0,0,None,0.0,159,110
2025-02-08,5,2,1,39,0.0,70.29441056547883,33.22972587564458,0,0,None,0.0,96,110
2025-02-09,6,2,1,40,0.0,71.5499908555797,32.88738506223279,0,0,None,0.0,90,110
2025-02-10,0,2,0,41,0.0,63.459909918121376,32.51599085688853,0,0,None,1.0,124,110
2025-02-11,1,2,0,42,0.0,66.52188268808936,32.007710652880895,0,0,None,0.0,131,110
2025-02-12,2,2,0,43,0.0,69.95470154168098,32.30210759275843,0,0,None,0.0,125,110
2025-02-13,3,2,0,44,0.0,64.81522580018608,34.56957191866049,0,0,None,0.0,148,110
2025-02-14,4,2,0,45,0.0,68.15235473508196,32.37415057718259,0,0,None,1.0,169,110
2025-02-15,5,2,1,46,0.0,78.74850204316459,31.56848287824887,0,0,None,1.0,175,110
2025-02-16,6,2,1,47,0.0,74.95734211883172,30.691765277388193,0,0,None,0.0,147,110
2025-02-17,0,2,0,48,0.0,58.932158867118815,33.977235666764415,1,0,None,0.0,144,110
2025-02-18,1,2,0,49,0.0,65.78268595565945,29.886646943760528,0,0,None,1.0,172,110
2025-02-19,2,2,0,50,0.0,66.01031508963858,32.674358947048894,0,0,None,0.0,165,110
2025-02-20,3,2,0,51,0.0,68.44187024783545,32.34483992930746,0,0,None,0.0,138,110
2025-02-21,4,2,0,52,0.0,78.80992216600134,29.85671824846466,0,0,None,0.0,119,110
2025-02-22,5,2,1,53,0.0,71.57570650743224,32.01679686266266,0,0,None,0.0,97,110
2025-02-23,6,2,1,54,0.0,71.44457733245163,32.035527106997016,0,0,None,0.0,98,110
2025-02-24,0,2,0,55,0.0,68.86446637397856,30.19270940242766,0,0,None,0.0,111,110
2025-02-25,1,2,0,56,0.0,72.37168298553661,30.16747332970533,0,0,None,0.0,107,110
2025-02-26,2,2,0,57,0.0,70.6351163458175,30.351154228804003,0,0,None,0.0,108,110
2025-02-27,3,2,0,58,0.0,67.56173311654773,32.202029136307424,0,0,None,0.0,126,110
2025-02-28,4,2,0,59,11.041404795502668,67.7810103512123,32.05171796762043,0,0,None,0.0,142,110
2025-03-01,5,3,1,60,0.0,70.90406116198463,33.36497504095915,0,0,None,0.0,120,110
2025-03-02,6,3,1,61,0.0,66.99721355219395,32.23808285170925,0,0,None,1.0,133,110
2025-03-03,0,3,0,62,0.0,64.41858918697007,32.887949053685084,0,0,None,1.0,155,110
2025-03-04,1,3,0,63,0.0,71.6046776948937,32.148501289889666,0,0,None,0.0,153,110
2025-03-05,2,3,0,64,0.0,62.60036318716281,30.055016032073816,0,0,None,0.0,134,110
2025-03-06,3,3,0,65,0.0,58.18737288062948,34.0094248830166,0,0,None,0.0,156,110
2025-03-07,4,3,0,66,0.0,68.66986196231798,30.165645802904365,0,0,None,0.0,140,110
2025-03-08,5,3,1,67,0.0,62.678112746059696,33.666786119526456,0,0,None,0.0,112,110
2025-03-09,6,3,1,68,0.0,59.904267565600875,32.65371980469601,0,0,None,0.0,106,110
2025-03-10,0,3,0,69,0.0,64.94567194848628,33.66718610333104,0,0,None,0.0,135,110
2025-03-11,1,3,0,70,0.0,60.28789622954187,35.644265496392194,0,0,None,0.0,146,110
2025-03-12,2,3,0,71,0.0,75.1436421207515,32.8558141959943,0,0,None,0.0,168,110
2025-03-13,3,3,0,72,0.0,73.92509786112112,32.292119282489665,0,0,None,0.0,158,110
2025-03-14,4,3,0,73,0.0,68.83941761833906,34.13775774936246,0,1,Local Festival,0.0,195,110
2025-03-15,5,3,1,74,0.0,66.96342642654479,27.574029295051954,0,0,None,0.0,163,110
2025-03-16,6,3,1,75,0.0,62.130718063243364,33.35109674329895,0,0,None,0.0,137,110
2025-03-17,0,3,0,76,0.0,65.59498591605737,33.49452003360043,0,0,None,0.0,143,110
2025-03-18,1,3,0,77,0.0,55.0979279000758,33.148741829452284,0,0,None,0.0,154,110
2025-03-19,2,3,0,78,0.0,63.62674936993459,34.307093756355115,0,0,None,0.0,175,110
2025-03-20,3,3,0,79,0.0,71.12643040123916,34.678002976245246,0,0,None,0.0,159,110
2025-03-21,4,3,0,80,0.0,69.77263910048427,34.48532576338254,0,0,None,0.0,152,110
2025-03-22,5,3,1,81,0.0,66.4336286650585,32.80008507410799,0,0,None,0.0,128,110
2025-03-23,6,3,1,82,0.0,71.73790973491307,29.099194637084278,0,0,None,0.0,103,110
2025-03-24,0,3,0,83,0.0,63.9113522526686,31.32092478210899,0,0,None,0.0,128,110
2025-03-25,1,3,0,84,0.0,73.86913829929186,34.19194417559922,0,0,None,0.0,150,110
2025-03-26,2,3,0,85,0.0,61.14479401590539,31.95474255596628,0,0,None,0.0,161,110
2025-03-27,3,3,0,86,0.0,71.54694209941404,33.849059824719866,0,0,None,0.0,143,110
2025-03-28,4,3,0,87,0.0,73.22634096629578,32.60931653647403,0,0,None,0.0,131,110
2025-03-29,5,3,1,88,0.0,76.94392756844886,30.41202327935609,0,0,None,0.0,124,110
2025-03-30,6,3,1,89,0.0,70.81537622651489,31.78385147373703,0,0,None,1.0,126,110
2025-03-31,0,3,0,90,0.0,71.56459851036946,32.14476695967726,0,0,None,0.0,143,110
2025-04-01,1,4,0,91,0.0,72.56517016475459,30.745333246041227,0,0,None,0.0,155,110
2025-04-02,2,4,0,92,0.0,74.36500098218517,34.20463086650543,0,0,None,0.0,160,110
2025-04-03,3,4,0,93,0.0,79.85133764535685,37.662609237444826,0,0,None,0.0,156,110
2025-04-04,4,4,0,94,0.0,76.37997782777562,34.48769728154979,0,0,None,0.0,162,110
2025-04-05,5,4,1,95,0.0,71.42634936151214,33.73620043796406,0,0,None,0.0,134,110
2025-04-06,6,4,1,96,0.0,67.17210206869463,33.99819153369462,0,0,None,0.0,109,110
2025-04-07,0,4,0,97,0.0,65.64291164400878,31.325295206045944,0,0,None,1.0,161,110
2025-04-08,1,4,0,98,0.0,73.4196175635213,34.37262442964422,0,0,None,0.0,159,110
2025-04-09,2,4,0,99,0.0,69.65594341855903,33.95868280335604,0,0,None,0.0,168,110
2025-04-10,3,4,0,100,0.0,71.202104519661,32.14128807982232,0,1,Local Festival,0.0,194,110
2025-04-11,4,4,0,101,0.0,67.77058616561129,32.822341872032055,0,0,None,0.0,192,110
2025-04-12,5,4,1,102,0.0,68.25267227616419,33.59682551436348,0,0,None,0.0,146,110
2025-04-13,6,4,1,103,0.0,73.10245027283177,33.7608759823873,0,0,None,0.0,135,110
2025-04-14,0,4,0,104,0.0,78.71660597106496,32.939957348983874,0,0,None,0.0,137,110
2025-04-15,1,4,0,105,0.0,73.20341543417699,32.07153871914394,0,0,None,0.0,148,110
2025-04-16,2,4,0,106,0.0,64.65872464100006,32.41987928587129,0,0,None,0.0,134,110
2025-04-17,3,4,0,107,0.0,65.537557648158,31.523189096756063,0,1,Local Festival,0.0,173,110
2025-04-18,4,4,0,108,0.0,69.99038160532723,34.008375847392024,0,0,None,1.0,192,110
2025-04-19,5,4,1,109,0.0,72.41592293706783,30.71947141635143,0,0,None,0.0,137,110
2025-04-20,6,4,1,110,0.0,69.83191883161882,31.782161108894655,0,0,None,0.0,119,110
2025-04-21,0,4,0,111,0.0,63.8195262254134,30.6848002881868,0,0,None,0.0,128,110
2025-04-22,1,4,0,112,0.0,73.85264767333868,31.38174518759893,0,0,None,0.0,126,110
2025-04-23,2,4,0,113,0.0,67.09152221940624,30.09258271880048,0,0,None,0.0,137,110
2025-04-24,3,4,0,114,0.0,66.25711524805811,32.37647240003962,0,0,None,0.0,144,110
2025-04-25,4,4,0,115,0.0,69.05151417887555,33.34059223454829,0,0,None,1.0,176,110
2025-04-26,5,4,1,116,0.0,62.8829910677996,33.33447539883333,0,0,None,0.0,145,110
2025-04-27,6,4,1,117,0.0,65.50927240794354,32.90719977149775,0,0,None,0.0,113,110
2025-04-28,0,4,0,118,0.0,65.56647640397118,29.976519125807975,0,0,None,0.0,134,110
2025-04-29,1,4,0,119,0.0,68.27728025785217,31.30254361109736,0,0,None,0.0,134,110
2025-04-30,2,4,0,120,0.0,76.22344592483434,31.480019801090254,0,0,None,0.0,117,110
2025-05-01,3,5,0,121,0.0,61.013749873776405,30.964265303257992,1,0,None,0.0,125,110
2025-05-02,4,5,0,122,0.0,63.06017279406778,31.321533922058006,0,0,None,0.0,138,110
2025-05-03,5,5,1,123,0.0,63.002735493187,30.765674790626885,0,0,None,0.0,117,110
2025-05-04,6,5,1,124,0.0,68.03843819340536,32.82014880020548,0,0,None,0.0,112,110
2025-05-05,0,5,0,125,0.0,65.87428721574474,31.772144731604104,0,0,None,0.0,136,110
